,filename,part,staff,time_signature,duration,rest_count
1335,Solace_-_A_Mexican_Serenade_-_Scott_Joplin_-_1909.mscz,part_1,2,2/4,1/4,4
1336,Solace_-_First_Part.mscz,part_1,1,4/4,1/8,5
1337,Solace_-_First_Part.mscz,part_1,1,4/4,1/2,2
1338,Solace_-_First_Part.mscz,part_1,1,4/4,3/4,1
1339,Solace_-_First_Part.mscz,part_1,2,4/4,1/4,2
1340,Solace_-_Scott_Joplin (1).mscz,part_1,1,2/4,1/16,2
1341,Solace_-_Scott_Joplin (1).mscz,part_1,1,2/4,1/8,1
1342,Solace_-_Scott_Joplin (1).mscz,part_1,2,2/4,1/16,2
1343,Solace_-_Scott_Joplin (1).mscz,part_1,2,2/4,1/8,6
1344,SOLACE_-_Scott_Joplin.mscz,part_1,1,2/4,1/8,1
1345,SOLACE_-_Scott_Joplin.mscz,part_1,2,2/4,1/16,4
1346,SOLACE_-_Scott_Joplin.mscz,part_1,2,2/4,1/8,6
1347,Solace_-_Two_Pages.mscz,part_1,1,4/4,1/8,5
1348,Solace_-_Two_Pages.mscz,part_1,1,4/4,1/2,2
1349,Solace_-_Two_Pages.mscz,part_1,1,4/4,3/4,1
1350,Solace_-_Two_Pages.mscz,part_1,2,4/4,1/4,2
1351,Solace_my_arr.mscz,part_1,1,2/4,1/16,2
1352,Solace_my_arr.mscz,part_1,1,2/4,1/8,2
1353,Solace_my_arr.mscz,part_1,1,2/4,1/4,13
1354,Solace_my_arr.mscz,part_1,2,2/4,1/16,4
1355,Solace_my_arr.mscz,part_1,2,2/4,1/8,7
1356,Solace_my_arr.mscz,part_1,2,2/4,1/4,4
1357,Solace__F_part.mscz,part_1,1,2/4,1/16,2
1358,Solace__F_part.mscz,part_1,1,2/4,1/8,1
1359,Solace__F_part.mscz,part_1,2,2/4,1/16,2
1360,Solace__F_part.mscz,part_1,2,2/4,1/8,1
1361,Solace__F_part.mscz,part_1,2,2/4,1/4,2
1362,Solace__Six_Pages_-_Scott_Joplin.mscz,part_1,1,4/4,1/8,10
1363,Solace__Six_Pages_-_Scott_Joplin.mscz,part_1,1,4/4,1/2,4
1364,Solace__Six_Pages_-_Scott_Joplin.mscz,part_1,1,4/4,3/4,2
1365,Solace__Six_Pages_-_Scott_Joplin.mscz,part_1,2,4/4,1/8,3
1366,Solace__Six_Pages_-_Scott_Joplin.mscz,part_1,2,4/4,1/4,2
1367,Something_Doing.mscz,part_1,1,2/4,1/16,4
1368,Something_Doing.mscz,part_1,1,2/4,1/8,9
1369,Something_Doing.mscz,part_1,2,2/4,1/8,13
1370,Something_Doing.mscz,part_1,2,2/4,1/4,3
1371,Somewhere_Over_the_Rainbow-Reharmonized.mscz,part_1,2,4/4,1/8,1
1372,Somewhere_Over_the_Rainbow-Reharmonized.mscz,part_1,2,4/4,1/2,1
1373,Somewhere_Over_the_Rainbow-Reharmonized.mscz,part_1,2,4/4,1,1
1374,Somewhere_Over_The_Rainbow.mscz,part_1,2,4/4,1,8
1375,Somewhere_Over_The_Rainbow__Judy_Garland.mscz,part_1,1,2/2,1/24,1
1376,Somewhere_Over_The_Rainbow__Judy_Garland.mscz,part_1,1,2/2,1/16,1
1377,Somewhere_Over_The_Rainbow__Judy_Garland.mscz,part_1,1,2/2,1/12,2
1378,Somewhere_Over_The_Rainbow__Judy_Garland.mscz,part_1,1,2/2,1/8,2
1379,Somewhere_Over_The_Rainbow__Judy_Garland.mscz,part_1,1,2/2,1/4,1
1380,Somewhere_Over_The_Rainbow__Judy_Garland.mscz,part_1,2,2/2,1/12,2
1381,Somewhere_Over_The_Rainbow__Judy_Garland.mscz,part_1,2,2/2,1/8,1
1382,Somewhere_Over_The_Rainbow__Judy_Garland.mscz,part_1,2,2/2,1/4,1
1383,Some_Day_My_Prince_Will_Come.mscz,part_1,1,3/4,1/4,2
1384,Some_Day_My_Prince_Will_Come.mscz,part_1,1,3/4,1/2,1
1385,Some_Day_My_Prince_Will_Come__Frank_Churchill__Solo_Piano_.mscz,part_1,1,3/4,1/8,7
1386,Some_Day_My_Prince_Will_Come__Frank_Churchill__Solo_Piano_.mscz,part_1,2,3/4,1/4,12
1387,Spring_Time_Rag_by_Paul_Pratt_1916.mscz,part_1,1,2/4,1/16,6
1388,Spring_Time_Rag_by_Paul_Pratt_1916.mscz,part_1,1,2/4,3/32,2
1389,Spring_Time_Rag_by_Paul_Pratt_1916.mscz,part_1,1,2/4,1/8,16
1390,Spring_Time_Rag_by_Paul_Pratt_1916.mscz,part_1,1,2/4,1/4,1
1391,Spring_Time_Rag_by_Paul_Pratt_1916.mscz,part_2,2,2/4,1/32,1
1392,Spring_Time_Rag_by_Paul_Pratt_1916.mscz,part_2,2,2/4,1/16,2
1393,Spring_Time_Rag_by_Paul_Pratt_1916.mscz,part_2,2,2/4,1/8,8
1394,Spring_Time_Rag_by_Paul_Pratt_1916.mscz,part_2,2,2/4,1/2,1
1395,St._Louis_Blues_lead_sheet_and_lyrics.mscz,part_1,1,4/4,1/8,11
1396,St._Louis_Blues_lead_sheet_and_lyrics.mscz,part_1,1,4/4,1/4,8
1397,St._Louis_Blues_lead_sheet_and_lyrics.mscz,part_1,1,4/4,1/2,4
1398,Strange_Meadowlark__The_Dave_Brubeck_Quartet_solo_alto_saxophone.mscz,part_1,1,4/4,1/16,3
1399,Strange_Meadowlark__The_Dave_Brubeck_Quartet_solo_alto_saxophone.mscz,part_1,1,4/4,1/12,9
1400,Strange_Meadowlark__The_Dave_Brubeck_Quartet_solo_alto_saxophone.mscz,part_1,1,4/4,1/8,16
1401,Strange_Meadowlark__The_Dave_Brubeck_Quartet_solo_alto_saxophone.mscz,part_1,1,4/4,3/16,2
1402,Strange_Meadowlark__The_Dave_Brubeck_Quartet_solo_alto_saxophone.mscz,part_1,1,4/4,1/4,9
1403,Strange_Meadowlark__The_Dave_Brubeck_Quartet_solo_alto_saxophone.mscz,part_1,1,4/4,1/2,8
1404,Strange_Meadowlark__The_Dave_Brubeck_Quartet_solo_alto_saxophone.mscz,part_1,1,4/4,3/4,1
1405,Strange_Meadowlark__The_Dave_Brubeck_Quartet_solo_alto_saxophone.mscz,part_1,1,4/4,1,2
1406,Sunflower_Slow_Drag__Scott_Joplin.mscz,part_1,1,2/4,1/8,9
1407,Sunflower_Slow_Drag__Scott_Joplin.mscz,part_1,1,2/4,1/4,2
1408,Sunflower_Slow_Drag__Scott_Joplin.mscz,part_1,2,2/4,1/8,3
1409,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,1,2/2,1/8,84
1410,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,1,2/2,1/6,1
1411,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,1,2/2,1/4,4
1412,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,1,2/2,1/2,1
1413,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,1,2/4,1/16,15
1414,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,1,2/4,1/8,12
1415,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,1,2/4,1/4,7
1416,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,1,2/4,1/2,1
1417,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,1,6/4,1/8,1
1418,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,1,6/4,1/6,1
1419,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,2,2/2,1/16,2
1420,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,2,2/2,1/8,77
1421,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,2,2/4,1/16,8
1422,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,2,2/4,3/16,1
1423,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,2,2/4,1/4,1
1424,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,2,6/4,1/6,1
1425,Super_Mario_World_Ending_Theme_as_played_by_Tom_Brier.mscz,part_1,2,6/4,1/4,1
1426,SWANEE_RIVER_BOOGIE_WOOGIE_-_ALBERT_AMMONS.mscz,part_1,1,4/4,1/8,15
1427,SWANEE_RIVER_BOOGIE_WOOGIE_-_ALBERT_AMMONS.mscz,part_1,1,4/4,1/4,30
1428,SWANEE_RIVER_BOOGIE_WOOGIE_-_ALBERT_AMMONS.mscz,part_1,1,4/4,1/2,4
1429,SWANEE_RIVER_BOOGIE_WOOGIE_-_ALBERT_AMMONS.mscz,part_1,1,4/4,3/4,2
1430,SWANEE_RIVER_BOOGIE_WOOGIE_-_ALBERT_AMMONS.mscz,part_1,1,4/4,1,17
1431,SWANEE_RIVER_BOOGIE_WOOGIE_-_ALBERT_AMMONS.mscz,part_1,2,4/4,1/8,4
1432,SWANEE_RIVER_BOOGIE_WOOGIE_-_ALBERT_AMMONS.mscz,part_1,2,4/4,1/4,5
1433,SWANEE_RIVER_BOOGIE_WOOGIE_-_ALBERT_AMMONS.mscz,part_1,2,4/4,1/2,4
1434,SWANEE_RIVER_BOOGIE_WOOGIE_-_ALBERT_AMMONS.mscz,part_1,2,4/4,3/4,1
1435,SWANEE_RIVER_BOOGIE_WOOGIE_-_ALBERT_AMMONS.mscz,part_1,2,4/4,1,8
1436,Sweet_Jazz_Music_-_Jelly_Roll_Morton___Library_of_Congress.mscz,part_1,1,4/4,1/32,2
1437,Sweet_Jazz_Music_-_Jelly_Roll_Morton___Library_of_Congress.mscz,part_1,1,4/4,1/8,7
1438,Sweet_Jazz_Music_-_Jelly_Roll_Morton___Library_of_Congress.mscz,part_1,1,4/4,1/4,4
1439,Sweet_Jazz_Music_-_Jelly_Roll_Morton___Library_of_Congress.mscz,part_1,2,4/4,1/8,31
1440,Sweet_Jazz_Music_-_Jelly_Roll_Morton___Library_of_Congress.mscz,part_1,2,4/4,1/4,4
1441,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,1,2/4,1/16,10
1442,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,1,2/4,1/8,1
1443,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,2,2/4,1/8,4
1444,Swipesy_Cake_Walk_-_Scott_Joplin.mscz,part_1,2,2/4,1/4,1
1445,Tea_for_Two.mscz,part_1,1,4/4,1/8,28
1446,Tea_for_Two.mscz,part_1,1,4/4,1/4,17
1447,Tea_for_Two.mscz,part_1,1,4/4,1/2,3
1448,Tea_for_Two.mscz,part_1,2,4/4,1/8,2
1449,Tea_for_Two.mscz,part_1,2,4/4,1/4,15
1450,Tea_for_Two.mscz,part_1,2,4/4,1/2,3
1451,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_1,1,2/4,1/16,25
1452,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_1,1,2/4,1/8,14
1453,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_2,2,2/4,1/16,1
1454,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_2,2,2/4,1/8,14
1455,Temptation_Rag_by_Henry_Lodge_1909.mscz,part_2,2,2/4,1/4,2
1456,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,1,2/4,1/16,1
1457,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,1,2/4,1/8,55
1458,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,2,2/4,1/8,60
1459,That_Enticing_Two_Step_by_Blanche_M._Tice_1914.mscz,part_1,2,2/4,1/4,4
1460,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,1,2/4,1/16,36
1461,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,1,2/4,1/8,10
1462,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,2,2/4,1/16,37
1463,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,2,2/4,1/8,20
1464,That_Fascinating_Rag_by_Walter_Rolfe_1911.mscz,part_1,2,2/4,1/4,1
1465,That_Poker_Rag.mscz,part_1,1,2/4,1/16,8
1466,That_Poker_Rag.mscz,part_1,1,2/4,1/8,24
1467,That_Poker_Rag.mscz,part_1,2,2/4,1/16,15
1468,That_Poker_Rag.mscz,part_1,2,2/4,1/8,13
1469,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_1,1,2/4,1/16,14
1470,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_1,1,2/4,1/8,5
1471,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_2,2,2/4,1/8,10
1472,That_Potatoe_Bug_Rag_by_Axel_Christensen_1916.mscz,part_2,2,2/4,1/4,1
1473,There_Is_No_Greater_Love.mscz,part_1,1,4/4,1/12,3
1474,There_Is_No_Greater_Love.mscz,part_1,1,4/4,1/4,1
1475,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,1,2/4,1/8,14
1476,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,2,2/4,1/8,14
1477,The_Black_Diamond_by_Grace_M._Bolen_1899.mscz,part_1,2,2/4,1/4,9
1478,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,1,2/4,1/16,1
1479,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,1,2/4,1/8,15
1480,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,2,2/4,1/16,1
1481,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,2,2/4,1/8,3
1482,The_Cake_Walk_at_Boomblesteins_Ball_as_performed_by_Tom_Brier.mscz,part_1,2,2/4,1/4,4
1483,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,1,2/4,1/16,4
1484,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,1,2/4,1/8,6
1485,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,1,2/4,1/4,1
1486,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,1,2/4,1/2,1
1487,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,2,2/4,1/8,17
1488,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,2,2/4,1/4,3
1489,The_Cascades_-_A_Scott_Joplin_Rag.mscz,part_1,2,2/4,1/2,4
1490,The_Cutter.mscz,part_1,1,2/2,1/8,2
1491,The_Cutter.mscz,part_1,1,2/2,1/4,22
1492,The_Cutter.mscz,part_1,2,2/2,1/4,12
1493,The_Dixie_Rag.mscz,part_1,1,2/4,1/16,22
1494,The_Dixie_Rag.mscz,part_1,1,2/4,1/8,15
1495,The_Dixie_Rag.mscz,part_1,1,2/4,1/4,8
1496,The_Dixie_Rag.mscz,part_1,2,2/4,1/8,19
1497,The_Easy_Winners (1).mscz,part_1,1,4/4,1/4,1
1498,The_Easy_Winners (1).mscz,part_1,1,4/4,1/2,1
1499,The_Easy_Winners (1).mscz,part_1,2,4/4,1/4,4
1500,The_Easy_Winners (1).mscz,part_1,2,4/4,1/2,1
1501,The_Easy_Winners (1).mscz,part_1,2,4/4,1,3
1502,The_Easy_Winners (2).mscz,part_1,1,2/4,1/16,9
1503,The_Easy_Winners (2).mscz,part_1,1,2/4,1/8,14
1504,The_Easy_Winners (2).mscz,part_1,1,2/4,1/4,1
1505,The_Easy_Winners (2).mscz,part_1,2,2/4,1/8,11
1506,The_Easy_Winners (2).mscz,part_1,2,2/4,1/4,1
1507,THE_EASY_WINNERS_piano.mscz,part_1,1,2/4,1/16,9
1508,THE_EASY_WINNERS_piano.mscz,part_1,1,2/4,1/8,15
1509,THE_EASY_WINNERS_piano.mscz,part_1,1,2/4,1/4,3
1510,THE_EASY_WINNERS_piano.mscz,part_1,2,2/4,1/8,11
1511,THE_EASY_WINNERS_piano.mscz,part_1,2,2/4,1/4,1
1512,The_entertainer (1).mscz,part_1,1,2/4,1/16,1
1513,The_entertainer (1).mscz,part_1,1,2/4,1/8,3
1514,The_entertainer (14).mscz,part_1,1,4/4,1/8,31
1515,The_entertainer (14).mscz,part_1,1,4/4,1/4,12
1516,The_entertainer (14).mscz,part_1,2,4/4,1/8,2
1517,The_entertainer (14).mscz,part_1,2,4/4,1/4,13
1518,The_entertainer (14).mscz,part_1,2,4/4,1,1
1519,The_Entertainer (22).mscz,part_1,1,2/4,1/16,5
1520,The_Entertainer (22).mscz,part_1,1,2/4,1/8,6
1521,The_Entertainer (22).mscz,part_1,2,2/4,1/16,1
1522,The_Entertainer (22).mscz,part_1,2,2/4,1/8,15
1523,The_Entertainer (22).mscz,part_1,2,2/4,1/4,6
1524,The_Entertainer (24).mscz,part_1,1,2/4,1/16,2
1525,The_Entertainer (24).mscz,part_1,1,2/4,1/8,5
1526,The_Entertainer (24).mscz,part_1,1,2/4,1/4,2
1527,The_Entertainer (24).mscz,part_1,1,2/4,1/2,3
1528,The_Entertainer (24).mscz,part_1,2,2/4,1/8,30
1529,The_Entertainer (25).mscz,part_1,1,2/4,1/16,5
1530,The_Entertainer (25).mscz,part_1,1,2/4,1/8,10
1531,The_Entertainer (25).mscz,part_1,1,2/4,1/4,1
1532,The_Entertainer (25).mscz,part_1,2,2/4,1/8,13
1533,The_Entertainer (25).mscz,part_1,2,2/4,1/4,4
1534,The_Entertainer (25).mscz,part_1,2,2/4,1/2,1
1535,The_Entertainer (26).mscz,part_1,1,4/4,1/8,31
1536,The_Entertainer (26).mscz,part_1,1,4/4,1/4,6
1537,The_Entertainer (26).mscz,part_1,1,4/4,1,2
1538,The_Entertainer (26).mscz,part_1,2,4/4,1/4,21
1539,The_Entertainer (26).mscz,part_1,2,4/4,1/2,1
1540,The_Entertainer (26).mscz,part_1,2,4/4,1,4
1541,The_Entertainer (27).mscz,part_1,1,2/4,1/16,15
1542,The_Entertainer (27).mscz,part_1,2,2/4,1/4,4
1543,The_Entertainer (4).mscz,part_1,1,4/4,1/4,8
1544,The_Entertainer (4).mscz,part_1,1,4/4,1/2,2
1545,The_Entertainer (4).mscz,part_1,1,4/4,1,1
1546,The_Entertainer (4).mscz,part_1,2,4/4,1/4,11
1547,The_Entertainer (4).mscz,part_1,2,4/4,1/2,8
1548,The_Entertainer (4).mscz,part_1,2,4/4,1,22
1549,THE_ENTERTAINER (6).mscz,part_1,1,2/4,1/16,5
1550,THE_ENTERTAINER (6).mscz,part_1,1,2/4,1/8,10
1551,THE_ENTERTAINER (6).mscz,part_1,2,2/4,1/8,13
1552,THE_ENTERTAINER (6).mscz,part_1,2,2/4,1/4,4
1553,The_Entertainer (7).mscz,part_1,1,2/4,1/16,6
1554,The_Entertainer (7).mscz,part_1,1,2/4,1/8,10
1555,The_Entertainer (7).mscz,part_1,2,2/4,1/16,1
1556,The_Entertainer (7).mscz,part_1,2,2/4,1/8,13
1557,The_Entertainer (7).mscz,part_1,2,2/4,1/4,3
1558,The_Entertainer (7).mscz,part_1,2,2/4,1/2,1
1559,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,4/4,1/8,19
1560,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,4/4,1/4,20
1561,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,1,4/4,1/2,2
1562,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,2,4/4,1/4,12
1563,The_Entertainer_-_Scott_Joplin (2).mscz,part_1,2,4/4,1/2,4
1564,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,2/4,1/16,5
1565,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,1,2/4,1/8,10
1566,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,2,2/4,1/8,13
1567,The_Entertainer_-_Scott_Joplin (3).mscz,part_1,2,2/4,1/4,4
1568,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,2/4,1/32,62
1569,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,2/4,1/16,66
1570,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,1,2/4,1/8,16
1571,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/128,9
1572,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/64,11
1573,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/32,431
1574,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/16,435
1575,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/8,13
1576,The_Entertainer_-_Scott_Joplin (4).mscz,part_1,2,2/4,1/4,4
1577,The_Entertainer_-_Scott_Joplin.mscz,part_1,1,4/4,1/4,1
1578,The_Entertainer_-_Scott_Joplin.mscz,part_1,1,4/4,1/2,1
1579,The_Entertainer_-_Scott_Joplin.mscz,part_1,2,4/4,1/4,4
1580,The_Entertainer_-_Scott_Joplin.mscz,part_1,2,4/4,1/2,1
1581,The_Entertainer_-_Scott_Joplin.mscz,part_1,2,4/4,1,3
1582,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,2/4,1/16,5
1583,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,1,2/4,1/8,10
1584,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,2,2/4,1/8,13
1585,The_Entertainer_-_Scott_Joplin_-_1902.mscz,part_1,2,2/4,1/4,4
1586,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,4/4,1/8,5
1587,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,4/4,1/4,2
1588,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,1,4/4,1/2,1
1589,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,2,4/4,1/4,7
1590,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,2,4/4,1/2,1
1591,The_Entertainer_-_Scott_Joplin__Westworld.mscz,part_1,2,4/4,1,3
1592,The_Entertainer_2._Version.mscz,part_1,1,4/4,1/4,2
1593,The_Entertainer_2._Version.mscz,part_1,1,4/4,1,1
1594,The_Entertainer_2._Version.mscz,part_1,2,4/4,1/4,4
1595,The_Entertainer_2._Version.mscz,part_1,2,4/4,1/2,1
1596,The_Entertainer_2._Version.mscz,part_1,2,4/4,1,2
1597,The_Entertainer_Alfreds_Version.mscz,part_1,1,4/4,1/4,2
1598,The_Entertainer_Alfreds_Version.mscz,part_1,1,4/4,1/2,1
1599,The_Entertainer_Alfreds_Version.mscz,part_1,2,4/4,1/4,15
1600,The_Entertainer_Alfreds_Version.mscz,part_1,2,4/4,1/2,1
1601,The_Entertainer_Alfreds_Version.mscz,part_1,2,4/4,1,2
1602,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,2/4,1/16,8
1603,The_Entertainer_By_Scott_Joplin.mscz,part_1,1,2/4,1/8,12
1604,The_Entertainer_By_Scott_Joplin.mscz,part_1,2,2/4,1/8,11
1605,The_Entertainer_By_Scott_Joplin.mscz,part_1,2,2/4,1/4,1
1606,The_Entertainer_Demystified.mscz,part_1,1,2/4,1/8,1
1607,The_Entertainer_Demystified.mscz,part_1,2,2/4,1/16,1
1608,The_Entertainer_Demystified.mscz,part_1,2,2/4,1/8,2
1609,The_Entertainer_Easy.mscz,part_1,1,2/4,1/16,2
1610,The_Entertainer_Easy.mscz,part_1,1,2/4,1/8,3
1611,The_Entertainer_Easy.mscz,part_1,1,2/4,1/4,2
1612,The_Entertainer_Easy.mscz,part_1,1,2/4,1/2,1
1613,The_Entertainer_Easy.mscz,part_1,2,2/4,1/8,7
1614,The_Entertainer_Easy.mscz,part_1,2,2/4,1/2,2
1615,The_Entertainer_Easy_PA.mscz,part_1,1,2/4,1/16,2
1616,The_Entertainer_Easy_PA.mscz,part_1,1,2/4,1/8,4
1617,The_Entertainer_Easy_PA.mscz,part_1,1,2/4,1/4,2
1618,The_Entertainer_Easy_PA.mscz,part_1,1,2/4,1/2,1
1619,The_Entertainer_Easy_PA.mscz,part_1,2,2/4,1/8,9
1620,The_Entertainer_Easy_PA.mscz,part_1,2,2/4,1/2,2
1621,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/16,2
1622,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/12,9
1623,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/8,58
1624,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/4,34
1625,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,3/8,1
1626,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,4/4,1/2,8
1627,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,6/4,1/8,1
1628,The_Entertainer_Jazz_Arrangement.mscz,part_1,1,7/8,1/8,9
1629,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,1/8,60
1630,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,1/4,32
1631,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,3/8,1
1632,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,4/4,1/2,4
1633,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,5/4,1/4,1
1634,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,6/4,1/32,2
1635,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,6/4,1/16,1
1636,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,6/4,1/8,1
1637,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,6/4,1/4,2
1638,The_Entertainer_Jazz_Arrangement.mscz,part_1,2,7/8,1/8,12
1639,The_Entertainer_Section_A_YWCM.mscz,part_1,1,4/4,1/4,2
1640,The_Entertainer_Section_A_YWCM.mscz,part_1,2,4/4,1/4,8
1641,The_Entertainer__1.mscz,part_1,1,4/4,1/8,31
1642,The_Entertainer__1.mscz,part_1,1,4/4,1/4,6
1643,The_Entertainer__1.mscz,part_1,1,4/4,1,2
1644,The_Entertainer__1.mscz,part_1,2,4/4,1/4,21
1645,The_Entertainer__1.mscz,part_1,2,4/4,1/2,1
1646,The_Entertainer__1.mscz,part_1,2,4/4,1,4
1647,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,1,2/4,1/8,1
1648,The_entertainer__p1-8_fewer_octaves_Scott_Joplin.mscz,part_1,2,2/4,1/8,3
1649,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,2/4,1/16,5
1650,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,1,2/4,1/8,10
1651,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,2,2/4,1/8,13
1652,The_Entertainer__Scott_Joplin-1902_Arrangement.mscz,part_1,2,2/4,1/4,4
1653,The_entertainer__Scott_Joplin.mscz,part_1,1,4/4,1/8,3
1654,The_entertainer__Scott_Joplin.mscz,part_1,1,4/4,1/4,3
1655,The_entertainer__Scott_Joplin.mscz,part_1,2,4/4,1/4,9
1656,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,1/8,2
1657,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,1/4,35
1658,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,2/2,1/2,5
1659,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,4/4,1/4,1
1660,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,4/4,1/2,1
1661,The_Great_Crush_Collision_March_1896_-_Scott_Joplin.mscz,part_1,1,4/4,1,1
